x,y,z,nx,ny,nz
1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,6.503031191852969017e-02,8.290334994303526495e-01,5.554048211476403374e-01
1.489363606931301774e+03,1.440126869383538633e+03,1.517958522323183615e+03,-3.126195299916592063e-01,9.413701722069930944e-02,9.452022278097866881e-01
8.953484126675381276e+02,1.755374756462242374e+02,2.571182827761596855e+03,-4.126186843200810861e-01,-8.746893325285980403e-01,-2.542919442503850380e-01
1.042743645457475850e+03,2.823831024290823777e+01,1.075001348114909206e+03,8.806798159534309778e-02,4.306990765590711367e-01,8.981883633564207159e-01
2.753317158001762436e+03,9.571099931968419128e+01,1.952536111275434791e+02,6.777436247662217417e-01,-6.879253615410514389e-01,2.596579982156459465e-01
2.239731710981812739e+03,2.438523513007870406e+03,2.271523385168001710e+02,-9.481746585963675145e-01,-5.524246464702457088e-02,3.129106691939156359e-01
2.866722434793198772e+03,3.610070845527779682e-02,7.409361029757490087e+02,-4.089430501430006970e-01,8.078333636621178870e-01,4.244653558231670787e-01
2.086336357660423801e+03,2.755655244437846250e+03,7.334271065939709615e+02,-1.873629188357546840e-02,9.963040482267579989e-01,-8.382836544647266630e-02
1.813616485895133110e+03,2.317136279041674243e+03,2.037524903832434973e+02,-8.858196413573359296e-01,-2.771514679754843447e-01,3.721701583746268582e-01
2.962596576147552696e+02,7.366773159739668699e+02,4.553599877534177836e+02,-2.226082686073624362e-01,-4.738780143909039899e-01,8.519889589804356955e-01
1.706655757669681179e+03,1.669896154303207823e+03,2.182116326530434378e+02,-6.076990171628298132e-01,4.112109146689904016e-01,6.794170208321417270e-01
5.727601759997810404e+02,1.471920411195482529e+03,2.136073122749259710e+03,1.720168149883888054e-01,-1.724789388056433836e-01,9.698769154020161487e-01
3.203399819811265843e+02,2.739638420968929040e+03,1.094747882658854905e+03,5.823937329170911781e-01,-6.014987810672997037e-01,-5.468242462011432270e-01
